,ship-city,ship-state,ship-postal-code
104023,NOIDA,Uttar Pradesh,201305.0
104024,"T.Vadipatti,Madurai",Tamil Nadu,625218.0
104025,HYDERABAD,Telangana,500079.0
104026,HYDERABAD,Telangana,500079.0
104027,Mumbai,Maharashtra,400101.0
104028,VISAKHAPATNAM,Andhra Pradesh,530017.0
104029,DELHI,Delhi,110094.0
104030,PUNE,Maharashtra,411027.0
104031,MUMBAI,Maharashtra,400057.0
104032,NEW DELHI,Delhi,110044.0
104033,BENGALURU,Karnataka,560062.0
104034,INDORE,Madhya Pradesh,452007.0
104035,MUMBAI,Maharashtra,400063.0
104036,NOIDA,Uttar Pradesh,201305.0
104037,KOLKATA,West Bengal,700034.0
104038,NEW DELHI,Delhi,110015.0
104039,Distt shamli,Uttar Pradesh,247775.0
104040,VARANASI,Uttar Pradesh,221004.0
104041,BENGALURU,Karnataka,560024.0
104042,Bangalore,Karnataka,560075.0
104043,CHENNAI,Tamil Nadu,600044.0
104044,NEW DELHI,Delhi,110066.0
104045,KOLKATA,West Bengal,700045.0
104046,KOLKATA,West Bengal,700045.0
104047,KOLKATA,West Bengal,700045.0
104048,KOLKATA,West Bengal,700045.0
104049,Nandurbar,Maharashtra,425412.0
104050,BANGALORE,Karnataka,560078.0
104051,BANGALORE,Karnataka,560078.0
104052,BANGALORE,Karnataka,560078.0
104053,BANGALORE,Karnataka,560078.0
104054,BANGALORE,Karnataka,560078.0
104055,Visakhapatnam,Andhra Pradesh,530045.0
104056,NOIDA,Uttar Pradesh,201305.0
104057,PUNE,Maharashtra,411038.0
104058,HYDERABAD,Telangana,500034.0
104059,BHAGALPUR,Bihar,812005.0
104060,NATTAKAM,Kerala,686013.0
104061,BHIMAVARAM,Andhra Pradesh,534202.0
104062,NAVI MUMBAI,Maharashtra,400706.0
104063,NAVI MUMBAI,Maharashtra,400706.0
104064,KAJORA,West Bengal,713338.0
104065,VIJAPURA,Karnataka,586103.0
104066,SUNDARGARH,Odisha,770001.0
104067,MUMBAI,Maharashtra,400092.0
104068,DUNGARPUR,Rajasthan,314001.0
104069,VIJAPURA,Karnataka,586103.0
104070,MATHURA,Uttar Pradesh,281001.0
104071,KADIRUR,Kerala,670642.0
104072,KOLKATA,West Bengal,700004.0
104073,KOLKATA,West Bengal,700004.0
104074,Chazhoor,Kerala,680571.0
104075,VIJAPURA,Karnataka,586103.0
104076,BAREILLY,Uttar Pradesh,243502.0
104077,BARDOLI,Gujarat,394601.0
104078,BENGALURU,Karnataka,560092.0
104079,BADLAPUR West,Maharashtra,421503.0
104080,PUNE,Maharashtra,411006.0
104081,KALAMESHWAR,Maharashtra,441501.0
104082,HYDERABAD,Telangana,500035.0
104083,BENGALURU,Karnataka,560052.0
104084,BARUIPUR,West Bengal,700144.0
104085,KALYAN,Maharashtra,421301.0
104086,Hyderabad,Telangana,500018.0
104087,Mumbai,Maharashtra,400050.0
104088,RAIPUR,Chhattisgarh,492001.0
104089,KOTTAYAM,Kerala,686006.0
104090,KOTTAYAM,Kerala,686006.0
104091,SADULSHAHAR,Rajasthan,335062.0
104092,NARASIMHARAJAPURA,Karnataka,577112.0
104093,NEW DELHI,Delhi,110076.0
104094,SALEM,Tamil Nadu,636016.0
104095,ARKI,Himachal Pradesh,173208.0
104096,Hyderabad,Telangana,500090.0
104097,MUMBAI,Maharashtra,400014.0
104098,ZAHIRABAD,Telangana,502220.0
104099,SRI GANGANAGAR,Rajasthan,335001.0
104100,Greater Noida,Uttar Pradesh,201308.0
104101,HYDERABAD,Telangana,500002.0
104102,HYDERABAD,Telangana,500002.0
104103,GHAZIABAD,Uttar Pradesh,201014.0
104104,PUNE,Maharashtra,411038.0
104105,KOLLAM,Kerala,691001.0
104106,AHMEDABAD,Gujarat,382481.0
104107,CHANDRAPUR,Maharashtra,442401.0
104108,NEW DELHI,Delhi,110076.0
104109,RAIGAD,Maharashtra,410210.0
104110,NAGPUR,Maharashtra,440022.0
104111,PATNA,Bihar,800004.0
104112,Ballia,Uttar Pradesh,277001.0
104113,VISAKHAPATNAM,Andhra Pradesh,531151.0
104114,Madhurai uthangudi,Tamil Nadu,625107.0
104115,Madhurai uthangudi,Tamil Nadu,625107.0
104116,Madhurai uthangudi,Tamil Nadu,625107.0
104117,NEW DELHI,Delhi,110032.0
104118,NEW DELHI,Delhi,110032.0
104119,Rajkot,Gujarat,360005.0
104120,SURAT,Gujarat,395009.0
104121,DAVANAGERE,Karnataka,577002.0
104122,Bellary,Karnataka,583104.0
104123,DAVANAGERE,Karnataka,577002.0
104124,SECUNDERABAD,Telangana,500011.0
104125,BAHADURGARH,Haryana,124507.0
104126,BHATPARA,West Bengal,743127.0
104127,ALAND,Karnataka,585302.0
104128,Kolkata,West Bengal,700136.0
104129,PUNE,Maharashtra,411014.0
104130,AGRA,Uttar Pradesh,282007.0
104131,INDUSTRIAL PARK NAIDUPET,Andhra Pradesh,524421.0
104132,INDUSTRIAL PARK NAIDUPET,Andhra Pradesh,524421.0
104133,CHITTOOR,Andhra Pradesh,517001.0
104134,BENGALURU,Karnataka,560078.0
104135,CHENNAI,Tamil Nadu,600010.0
104136,PATNA,Bihar,800001.0
104137,GURUGRAM,Haryana,122001.0
104138,KOLKATA,West Bengal,700055.0
104139,Berhampur,Odisha,760002.0
104140,NAVI MUMBAI,Maharashtra,400703.0
104141,Assonora,Goa,403503.0
104142,BENGALURU,Karnataka,560067.0
104143,LUCKNOW,Uttar Pradesh,226001.0
104144,NEW DELHI,Delhi,110027.0
104145,GURUGRAM,Haryana,122002.0
104146,GURUGRAM,Haryana,122002.0
104147,PUNE,Maharashtra,411038.0
104148,NOIDA,Uttar Pradesh,201305.0
104149,HYDERABAD,Telangana,500090.0
104150,HYDERABAD,Telangana,500075.0
104151,BENGALURU,Karnataka,560016.0
104152,TUNI,Andhra Pradesh,533401.0
104153,NEW DELHI,Delhi,110092.0
104154,LUCKNOW,Uttar Pradesh,226020.0
104155,CHENNAI,Tamil Nadu,600088.0
104156,LEH,Ladakh,194101.0
104157,MUMBAI,Maharashtra,400059.0
104158,NEW DELHI,Delhi,110027.0
104159,HYDERABAD,Telangana,500016.0
104160,VRINDAVAN,Uttar Pradesh,281121.0
104161,malout,Punjab,152107.0
104162,VADODARA,Gujarat,390021.0
104163,AHMEDABAD,Gujarat,382481.0
104164,Edavanakad,Kerala,682502.0
104165,CHOWWARA,Kerala,683575.0
104166,Visakhapatnam,Andhra Pradesh,530018.0
104167,GURDASPUR,Punjab,143521.0
104168,VISAKHAPATNAM,Andhra Pradesh,531151.0
104169,HYDERABAD,Telangana,500056.0
104170,NEW DELHI,Delhi,110047.0
104171,VISAKHAPATNAM,Andhra Pradesh,531151.0
104172,BENGALURU,Karnataka,562125.0
104173,PUNE,Maharashtra,411041.0
104174,HYDERABAD,Telangana,500020.0
104175,BENGALURU,Karnataka,560094.0
104176,PUDUCHERRY,Puducherry,605008.0
104177,PUNE,Maharashtra,411021.0
104178,PUNE,Maharashtra,411021.0
104179,PUNE,Maharashtra,411021.0
104180,PUNE,Maharashtra,411021.0
104181,PUNE,Maharashtra,411021.0
104182,GAJWEL,Telangana,502278.0
104183,KAMALPUR,Tripura,799285.0
104184,Gurgaon,Haryana,122001.0
104185,THIRUVANANTHAPURAM,Kerala,695010.0
104186,HYDERABAD,Telangana,500049.0
104187,mumbai,Maharashtra,400052.0
104188,BENGALURU,Karnataka,560098.0
104189,BENGALURU,Karnataka,560089.0
104190,BENGALURU,Karnataka,560066.0
104191,BIDHAN NAGAR,West Bengal,700091.0
104192,Ahmedabad,Gujarat,380058.0
104193,HYDERABAD,Telangana,500034.0
104194,NASVADI chhotaudepur,Gujarat,391150.0
104195,HYDERABAD,Telangana,500047.0
104196,COIMBATORE,Tamil Nadu,641006.0
104197,BENGALURU,Karnataka,560076.0
104198,BENGALURU,Karnataka,560076.0
104199,BENGALURU,Karnataka,560076.0
104200,MUMBAI,Maharashtra,400053.0
104201,,,
104202,Lucknow,Uttar Pradesh,226007.0
104203,PORAYAR,Tamil Nadu,609307.0
104204,BHUBANESWAR,Odisha,751015.0
104205,SECUNDERABAD,Telangana,500009.0
104206,HAMIRPUR,Himachal Pradesh,177001.0
104207,Amritsar,Punjab,143001.0
104208,Bangalore,Karnataka,560093.0
104209,Mumbai,Maharashtra,400002.0
104210,HYDERABAD,Telangana,500028.0
104211,HUBBALLI,Karnataka,580028.0
104212,NASVADI chhotaudepur,Gujarat,391150.0
104213,GURUGRAM,Haryana,122010.0
104214,MUMBAI,Maharashtra,400071.0
104215,Kolkata,West Bengal,700097.0
104216,GUNA,Madhya Pradesh,473001.0
104217,JAMMU,Jammu & Kashmir,181121.0
104218,PORT BLAIR,Andaman & Nicobar Islands,744101.0
104219,NAVI MUMBAI,Maharashtra,410210.0
104220,UDAIPUR,Rajasthan,313001.0
104221,HYDERABAD,Telangana,500048.0
104222,HUNSUR,Karnataka,571105.0
104223,HUNSUR,Karnataka,571105.0
104224,HUNSUR,Karnataka,571105.0
104225,HYDERABAD,Telangana,500072.0
104226,Nabha,Punjab,147201.0
104227,HYDERABAD,Telangana,500072.0
104228,NOIDA,Uttar Pradesh,201309.0
104229,NEW DELHI,Delhi,110034.0
104230,JAGDALPUR,Chhattisgarh,494001.0
104231,NEW DELHI,Delhi,110045.0
104232,NEW DELHI,Delhi,110033.0
104233,KANYAKUMARI,Tamil Nadu,629158.0
104234,BANGALORE,Karnataka,560100.0
104235,PALLIPALAYAM,Tamil Nadu,638008.0
104236,JABALPUR,Madhya Pradesh,482001.0
104237,BENGALURU,Karnataka,560068.0
104238,INDORE,Madhya Pradesh,452011.0
104239,PUNE,Maharashtra,411045.0
104240,CHENNAI,Tamil Nadu,600090.0
104241,BAIRGANIA,Bihar,843313.0
104242,KAMPTEE,Maharashtra,441001.0
104243,Bharuch,Gujarat,392012.0
104244,DARJEELING,West Bengal,734101.0
104245,kolkata,West Bengal,700049.0
104246,kolkata,West Bengal,700049.0
104247,BIDAR,Karnataka,585403.0
104248,ANKLESHWAR,Gujarat,393001.0
104249,HOWRAH,West Bengal,711109.0
104250,JAMSHEDPUR,Jharkhand,831005.0
104251,JAMSHEDPUR,Jharkhand,831005.0
104252,JAMSHEDPUR,Jharkhand,831005.0
104253,COLVALE,Goa,403501.0
104254,CHENNAI,Tamil Nadu,600033.0
104255,Mumbai,Maharashtra,400104.0
104256,BENGALURU,Karnataka,560023.0
104257,AURANGABAD,Maharashtra,431001.0
104258,HYDERABAD,Telangana,500079.0
104259,HYDERABAD,Telangana,500089.0
104260,HYDERABAD,Telangana,500089.0
104261,DAKOR,Gujarat,388225.0
104262,BENGALURU,Karnataka,560016.0
104263,New delhi,Delhi,110026.0
104264,LUCKNOW,Uttar Pradesh,226017.0
104265,THANE,Maharashtra,400703.0
104266,TUMKUR,Karnataka,572107.0
104267,MUMBAI,Maharashtra,400050.0
104268,MUMBAI,Maharashtra,400050.0
104269,BENGALURU,Karnataka,560099.0
104270,Hyderabad,Telangana,500050.0
104271,BENGALURU,Karnataka,560066.0
104272,Kakkanad west,Kerala,682030.0
104273,CHENDAMANGALAM,Kerala,683512.0
104274,BENGALURU,Karnataka,560023.0
104275,BENGALURU,Karnataka,560023.0
104276,BENGALURU,Karnataka,560023.0
104277,Ernakulam,Kerala,682030.0
104278,Ernakulam,Kerala,682030.0
104279,BENGALURU,Karnataka,560077.0
104280,KOLKATA,West Bengal,700028.0
104281,NAVI MUMBAI,Maharashtra,410210.0
104282,GHAZIABAD,Uttar Pradesh,201001.0
104283,SANGLI MIRAJ KUPWAD,Maharashtra,416416.0
104284,DURGAPUR,West Bengal,713203.0
104285,AGRA,Uttar Pradesh,282001.0
104286,BADDI,Himachal Pradesh,173205.0
104287,PORVORIM,Goa,403501.0
104288,DURGAPUR,West Bengal,713203.0
104289,BENGALURU,Karnataka,560034.0
104290,PORVORIM,Goa,403501.0
104291,BHADRACHALAM,Telangana,507111.0
104292,VIJAYAWADA,Andhra Pradesh,520015.0
104293,GUWAHATI,Assam,781012.0
104294,MARGAO,Goa,403602.0
104295,BHUBANESWAR,Odisha,751007.0
104296,KOLKATA,West Bengal,700028.0
104297,VIJAYAWADA,Andhra Pradesh,520015.0
104298,NOIDA,Uttar Pradesh,201301.0
104299,BENGALURU,Karnataka,560076.0
104300,BENGALURU,Karnataka,560076.0
104301,VIJAYAWADA,Andhra Pradesh,520015.0
104302,Ganapavaram,Andhra Pradesh,534198.0
104303,BENGALURU,Karnataka,560099.0
104304,MANGALURU,Karnataka,575002.0
104305,MANGALURU,Karnataka,575002.0
104306,MUMBAI,Maharashtra,400067.0
104307,LUCKNOW,Uttar Pradesh,226017.0
104308,Aheri,Maharashtra,442705.0
104309,Bhagalpur,Bihar,812001.0
104310,JALOR,Rajasthan,343001.0
104311,CHENNAI,Tamil Nadu,600117.0
104312,MUMBAI,Maharashtra,400091.0
104313,MUMBAI,Maharashtra,400091.0
104314,NEW DELHI,Delhi,110074.0
104315,THANE (w),Maharashtra,400607.0
104316,CHENNAI,Tamil Nadu,600075.0
104317,MULANTHURUTHY,Kerala,682314.0
104318,CHAMRAIL,West Bengal,711114.0
104319,KATHUA,Jammu & Kashmir,184101.0
104320,DHARAMPUR,Gujarat,396050.0
104321,bangalore,Karnataka,560018.0
104322,bangalore,Karnataka,560018.0
104323,JAIPUR,Rajasthan,302017.0
104324,RATNAGIRI,Maharashtra,415639.0
104325,OTTAPPALAM,Kerala,679302.0
104326,MANDI,Himachal Pradesh,175001.0
104327,CHIRKUNDA,Jharkhand,828202.0
104328,Siliguri,West Bengal,734004.0
104329,SURAT,Gujarat,395007.0
104330,KUNNAMKULAM,Kerala,680503.0
104331,KUNNAMKULAM,Kerala,680503.0
104332,BENGALURU,Karnataka,560099.0
104333,BENGALURU,Karnataka,560099.0
104334,KUNNATHUNAD,Kerala,683565.0
104335,KOTTAYAM,Kerala,686006.0
104336,KOTTAYAM,Kerala,686006.0
104337,NAGPUR,Maharashtra,440018.0
104338,BENGALURU,Karnataka,560028.0
104339,MUMBAI,Maharashtra,400081.0
104340,Churu,Rajasthan,331001.0
104341,NEW DELHI,Delhi,110018.0
104342,VISAKHAPATNAM,Andhra Pradesh,530032.0
104343,RANCHI,Jharkhand,834001.0
104344,Secunderabad,Telangana,500007.0
104345,KALYAN,Maharashtra,421301.0
104346,PALAKKAD,Kerala,678007.0
104347,HYDERABAD,Telangana,500089.0
104348,SHAHKOT,Punjab,144702.0
104349,SHIMLA,Himachal Pradesh,171005.0
104350,KOTTAYAM,Kerala,686006.0
104351,KOTTAYAM,Kerala,686006.0
104352,Delhi,Delhi,110032.0
104353,BENGALURU,Karnataka,560068.0
104354,BENGALURU,Karnataka,560084.0
104355,BENGALURU,Karnataka,560027.0
104356,THIRUVANANTHAPURAM,Kerala,695543.0
104357,PUNE,Maharashtra,412307.0
104358,BODINAYAKANUR,Tamil Nadu,625513.0
104359,HYDERABAD,Telangana,500018.0
104360,VADODARA,Gujarat,390016.0
104361,Mhow,Madhya Pradesh,453441.0
104362,RASIPURAM,Tamil Nadu,637408.0
104363,KHAMMAM,Telangana,507170.0
104364,JAIPUR,Rajasthan,302003.0
104365,BENGALURU,Karnataka,560064.0
104366,JAIPUR,Rajasthan,303704.0
104367,MUMBAI,Maharashtra,400016.0
104368,MUMBAI,Maharashtra,400016.0
104369,BHUBANESWAR,Odisha,751029.0
104370,HYDERABAD,Telangana,500018.0
104371,BENGALURU,Karnataka,560075.0
104372,PUNE,Maharashtra,411028.0
104373,PUNE,Maharashtra,411028.0
104374,BHUBANESWAR,Odisha,751029.0
104375,Loni ghaziabad,Uttar Pradesh,201102.0
104376,COIMBATORE,Tamil Nadu,641006.0
104377,HYDERABAD,Telangana,500028.0
104378,JAORA,Madhya Pradesh,457226.0
104379,NOIDA,Uttar Pradesh,201307.0
104380,SHAHAPUR THANE DISTRICT,Maharashtra,421601.0
104381,AYYAMPETTAI THANJAVUR DISTRICT,Tamil Nadu,614206.0
104382,MUMBAI,Maharashtra,400093.0
104383,MUMBAI,Maharashtra,400093.0
104384,GURUGRAM,Haryana,122004.0
104385,Bangalore,Karnataka,560083.0
104386,NEW DELHI,Delhi,110087.0
104387,MEERUT,Uttar Pradesh,250001.0
104388,MAHAD,Maharashtra,402301.0
104389,BENGALURU,Karnataka,560015.0
104390,CHANDPUR,Uttar Pradesh,246725.0
104391,MUMBAI,Maharashtra,400071.0
104392,Jayashankar bhupalpally,Telangana,505504.0
104393,Jayashankar bhupalpally,Telangana,505504.0
104394,HYDERABAD,Telangana,500090.0
104395,BENGALURU,Karnataka,560034.0
104396,TUMAKURU,Karnataka,572102.0
104397,KUPPAM,Andhra Pradesh,517425.0
104398,HYDERABAD,Telangana,500072.0
104399,CHENNAI,Tamil Nadu,600107.0
104400,MORADABAD,Uttar Pradesh,244001.0
104401,SAGAR,Madhya Pradesh,470002.0
104402,Bengaluru,Karnataka,560087.0
104403,MUMBAI,Maharashtra,400043.0
104404,GURUGRAM,Haryana,122003.0
104405,GURUGRAM,Haryana,122003.0
104406,GURUGRAM,Haryana,122003.0
104407,BENGALURU,Karnataka,560059.0
104408,BENGALURU,Karnataka,560059.0
104409,BENGALURU,Karnataka,560059.0
104410,Bengaluru,Karnataka,560060.0
104411,MUMBAI,Maharashtra,400063.0
104412,KOLKATA,West Bengal,700079.0
104413,TIRUCHIRAPPALLI,Tamil Nadu,620102.0
104414,HYDERABAD,Telangana,500086.0
104415,GUNA,Madhya Pradesh,473001.0
104416,GUNA,Madhya Pradesh,473001.0
104417,MAWLAI,Meghalaya,793017.0
104418,PUNE,Maharashtra,411021.0
104419,BALLY,West Bengal,711201.0
104420,KOLKATA,West Bengal,700094.0
104421,BENGALURU,Karnataka,560049.0
104422,Zirakpur,Punjab,140603.0
104423,ROORKEE,Uttarakhand,247667.0
104424,VIRAR.  (w),Maharashtra,401303.0
104425,GURUGRAM,Haryana,122018.0
104426,BHILWARA,Rajasthan,311001.0
104427,BHUBANESWAR,Odisha,751002.0
104428,MUMBAI,Maharashtra,400072.0
104429,TANUKU,Andhra Pradesh,534211.0
104430,TANUKU,Andhra Pradesh,534211.0
104431,NEW DELHI,Delhi,110070.0
104432,GORAKHPUR,Uttar Pradesh,273001.0
104433,TIRUVANNAMALAI,Tamil Nadu,606601.0
104434,Kotauratla,Andhra Pradesh,531085.0
104435,KOLKATA,West Bengal,700094.0
104436,KOLKATA,West Bengal,700019.0
104437,NEW DELHI,Delhi,110062.0
104438,HYDERABAD,Telangana,500084.0
104439,Ghaziabad,Uttar Pradesh,201014.0
104440,CUTTACK,Odisha,754021.0
104441,BHIWADI,Rajasthan,301019.0
104442,NEW DELHI 45,Delhi,110045.0
104443,VASAI VIRAR,Maharashtra,401303.0
104444,VELLORE,Tamil Nadu,632001.0
104445,VELLORE,Tamil Nadu,632001.0
104446,Thodupuzha,Kerala,685581.0
104447,MUMBAI,Maharashtra,400053.0
104448,HYDERABAD,Telangana,501505.0
104449,NAVI MUMBAI,Maharashtra,410206.0
104450,NAVI MUMBAI,Maharashtra,400701.0
104451,KOLKATA,West Bengal,700154.0
104452,PRODDATUR,Andhra Pradesh,516360.0
104453,JAIPUR,Rajasthan,302020.0
104454,BENGALURU,Karnataka,560066.0
104455,KALAMASSERY,Kerala,682030.0
104456,Dombivli,Maharashtra,421204.0
104457,Hyderabad,Telangana,500035.0
104458,AAMBY VALLEY,Maharashtra,410401.0
104459,AHMEDABAD,Gujarat,380058.0
104460,BENGALURU,Karnataka,560068.0
104461,NEW DELHI,Delhi,110059.0
104462,FATEHPUR,Rajasthan,332301.0
104463,BENGALURU,Karnataka,560098.0
104464,HANSI,Haryana,125033.0
104465,CHENNAI,Tamil Nadu,600094.0
104466,HYDERABAD,Telangana,500032.0
104467,NAGPUR,Maharashtra,440015.0
104468,PIMPRI CHINCHWAD,Maharashtra,411027.0
104469,DURGAPUR,West Bengal,713201.0
104470,PATNA,Bihar,801503.0
104471,PATNA,Bihar,801503.0
104472,LUDHIANA,Punjab,141112.0
104473,VIJAYAWADA,Andhra Pradesh,521225.0
104474,BENGALURU,Karnataka,560076.0
104475,KOLKATA,West Bengal,700084.0
104476,COIMBATORE,Tamil Nadu,641027.0
104477,AHMEDABAD,Gujarat,382481.0
104478,BHIMTAAL,Uttarakhand,263136.0
104479,Greater FARIDABAD,Haryana,121002.0
104480,SONIPAT,Haryana,131001.0
104481,Kannur,Kerala,670621.0
104482,AGRA,Uttar Pradesh,282001.0
104483,Munagapadu,Andhra Pradesh,521229.0
104484,Hyderabad,Telangana,500060.0
104485,TURA,Meghalaya,794002.0
104486,NARSINGHPUR,Madhya Pradesh,487001.0
104487,CHENNAI,Tamil Nadu,600058.0
104488,BENGALURU,Karnataka,560068.0
104489,BAREILLY,Uttar Pradesh,243006.0
104490,BARA GAON,Uttar Pradesh,284121.0
104491,KANNUR,Kerala,670325.0
104492,SURAT,Gujarat,395009.0
104493,Bangalore,Karnataka,560024.0
104494,PERIYANAICKENPALAYAM,Tamil Nadu,641020.0
104495,NEW DELHI,Delhi,110044.0
104496,KANCHEEPURAM,Tamil Nadu,631501.0
104497,BENGALURU,Karnataka,560062.0
104498,MUMBAI,Maharashtra,400070.0
104499,SURAT,Gujarat,395010.0
104500,NEW DELHI,Delhi,110043.0
104501,NOIDA,Uttar Pradesh,201301.0
104502,THIRUVANANTHAPURAM,Kerala,695017.0
104503,NAKODAR,Punjab,144040.0
104504,CHENNAI,Tamil Nadu,600049.0
104505,JALANDHAR,Punjab,144001.0
104506,JALANDHAR,Punjab,144001.0
104507,JALANDHAR,Punjab,144001.0
104508,YAMUNANAGAR,Haryana,135001.0
104509,BHOPAL,Madhya Pradesh,462022.0
104510,NEW DELHI,Delhi,110051.0
104511,BHIMTAAL,Uttarakhand,263136.0
104512,BENGALURU,Karnataka,560029.0
104513,MUMBAI,Maharashtra,400101.0
104514,SAHARANPUR,Uttar Pradesh,247001.0
104515,BENGALURU,Karnataka,560029.0
104516,Kalyan West,Maharashtra,421301.0
104517,DEHRADUN,Uttarakhand,248008.0
104518,DEHRADUN,Uttarakhand,248008.0
104519,PATNA,Bihar,800020.0
104520,Kayyur,Kerala,671313.0
104521,Bangalore,Karnataka,560042.0
104522,Coimbatore,Tamil Nadu,641043.0
104523,NOIDA,Uttar Pradesh,201301.0
104524,FAIZABAD,Uttar Pradesh,224001.0
104525,SONIPAT,Haryana,131001.0
104526,VARANASI,Uttar Pradesh,221002.0
104527,BENGALURU,Karnataka,560073.0
104528,ROORKEE,Uttarakhand,247667.0
104529,Sangareddy,Telangana,502285.0
104530,THIRUVANANTHAPURAM,Kerala,695017.0
104531,CHENNAI,Tamil Nadu,600091.0
104532,BHIWANI,Haryana,127020.0
104533,Gurgaon,Haryana,122002.0
104534,SHIRUR KASAR,Maharashtra,413249.0
104535,PADRAUNA,Uttar Pradesh,274304.0
104536,CONTAI,West Bengal,721401.0
104537,OLD GOA,Goa,403107.0
104538,BENGALURU,Karnataka,560047.0
104539,Pune,Maharashtra,411036.0
104540,BENGALURU,Karnataka,560061.0
104541,AMLA,Madhya Pradesh,460551.0
104542,BHIMTAAL,Uttarakhand,263136.0
104543,VARANASI,Uttar Pradesh,221005.0
104544,BENGALURU,Karnataka,560086.0
104545,CHENNAI,Tamil Nadu,600087.0
104546,KOLKATA,West Bengal,700094.0
104547,BENGALURU,Karnataka,560035.0
104548,HYDERABAD,Telangana,500089.0
104549,GURUGRAM,Haryana,122003.0
104550,Dombivli West,Maharashtra,421202.0
104551,HYDERABAD,Telangana,500072.0
104552,PUDUPAKKAM,Tamil Nadu,603103.0
104553,BHAGALPUR,Bihar,812003.0
104554,FARIDABAD,Haryana,121003.0
104555,VADODARA,Gujarat,390009.0
104556,BENGALURU,Karnataka,560078.0
104557,BENGALURU,Karnataka,560016.0
104558,HYDERABAD,Telangana,500094.0
104559,SECUNDERABAD,Telangana,500094.0
104560,KALYAN,Maharashtra,421306.0
104561,ONGOLE,Andhra Pradesh,523002.0
104562,COIMBATORE,Tamil Nadu,641046.0
104563,BENGALURU,Karnataka,560043.0
104564,AHMEDABAD,Gujarat,380052.0
104565,BENGALURU,Karnataka,560032.0
104566,BENGALURU,Karnataka,560016.0
104567,HYDERABAD,Telangana,500028.0
104568,CHENNAI,Tamil Nadu,600064.0
104569,BENGALURU,Karnataka,562125.0
104570,THANE,Maharashtra,400607.0
104571,HYDERABAD,Telangana,500081.0
104572,SHIMLA,Himachal Pradesh,171206.0
104573,MAHUVA,Gujarat,364290.0
104574,KANNUR,Kerala,670001.0
104575,MUMBAI,Maharashtra,400104.0
104576,PUNE,Maharashtra,411045.0
104577,THANE,Maharashtra,400607.0
104578,NEW DELHI,Delhi,110047.0
104579,BENGALURU,Karnataka,560068.0
104580,NANDIVARAM GUDUVANCHERI,Tamil Nadu,603202.0
104581,KALADHUNGI,Uttarakhand,263139.0
104582,PUNE,Maharashtra,411045.0
104583,ALLAHABAD,Uttar Pradesh,211001.0
104584,RANCHI,Jharkhand,834001.0
104585,Bhimavaram,Andhra Pradesh,534202.0
104586,VADODARA,Gujarat,390009.0
104587,BENGALURU,Karnataka,560010.0
104588,CHENNAI 600028,Tamil Nadu,600028.0
104589,MUMBAI,Maharashtra,400028.0
104590,RANCHI,Jharkhand,834002.0
104591,NEW DELHI,Delhi,110076.0
104592,rajkot,Gujarat,360005.0
104593,BENGALURU,Karnataka,560037.0
104594,CHENNAI,Tamil Nadu,600001.0
104595,ROURKELA,Odisha,769009.0
104596,UDAIPUR,Rajasthan,313001.0
104597,KOZHIKODE,Kerala,673017.0
104598,PENNAGARAM,Tamil Nadu,636813.0
104599,PENNAGARAM,Tamil Nadu,636813.0
104600,HYDERABAD,Telangana,500004.0
104601,MANNARGUDI,Tamil Nadu,614001.0
104602,Bangalore,Karnataka,560061.0
104603,CHENNAI,Tamil Nadu,600091.0
104604,NAVI MUMBAI,Maharashtra,410218.0
104605,NAVI MUMBAI,Maharashtra,410218.0
104606,Bengaluru,Karnataka,560062.0
104607,VASAI VIRAR,Maharashtra,401303.0
104608,VASAI VIRAR,Maharashtra,401303.0
104609,MUMBAI,Maharashtra,400050.0
104610,COIMBATORE,Tamil Nadu,641032.0
104611,BENGALURU,Karnataka,560043.0
104612,BENGALURU,Karnataka,560098.0
104613,BENGALURU,Karnataka,560045.0
104614,Bangalore,Karnataka,560035.0
104615,ZIRAKPUR,Punjab,160104.0
104616,PUNE,Maharashtra,411014.0
104617,PUNE,Maharashtra,411014.0
104618,PUNE,Maharashtra,411014.0
104619,Mumbai,Maharashtra,400019.0
104620,BENGALURU,Karnataka,560054.0
104621,LATUR,Maharashtra,413512.0
104622,VISAKHAPATNAM,Andhra Pradesh,530017.0
104623,CHANDIGARH,Chandigarh,160102.0
104624,SEHORE,Madhya Pradesh,466001.0
104625,BENGALURU,Karnataka,560067.0
104626,MUMBAI,Maharashtra,400057.0
104627,MUMBAI,Maharashtra,400080.0
104628,MUMBAI,Maharashtra,400072.0
104629,MUMBAI,Maharashtra,400072.0
104630,MUMBAI,Maharashtra,400072.0
104631,HYDERABAD,Telangana,500004.0
104632,LALITPUR,Uttar Pradesh,284403.0
104633,NEW DELHI,Delhi,110060.0
104634,PERAMBALUR,Tamil Nadu,621212.0
104635,VADODARA,Gujarat,390012.0
104636,HYDERABAD,Telangana,500014.0
104637,BENGALURU,Karnataka,560005.0
104638,CHENNAI,Tamil Nadu,600053.0
104639,MUMBAI,Maharashtra,400053.0
104640,MUMBAI,Maharashtra,400053.0
104641,MUMBAI,Maharashtra,400053.0
104642,MUMBAI,Maharashtra,400056.0
104643,HUNSUR,Karnataka,571105.0
104644,HUNSUR,Karnataka,571105.0
104645,HUNSUR,Karnataka,571105.0
